customer_id,order_count,avg_order_value,cluster
12070,25,790.346,0
12071,28,926.8257142857143,2
12072,26,987.2876923076923,1
12073,39,826.2715384615385,0
12074,27,1029.0914814814814,1
12075,24,711.4379166666666,0
12076,38,946.7121052631578,2
12077,27,748.8937037037037,0
12078,23,880.6347826086956,2
12079,34,993.705,1
12080,19,795.6005263157895,0
12081,27,917.5937037037037,2
12082,19,1117.2573684210527,1
12083,18,948.1516666666666,2
12084,27,848.8914814814815,2
12085,25,846.4091999999999,2
12086,27,959.6492592592592,2
12087,33,931.1527272727272,2
12088,21,729.865238095238,0
12089,24,756.5133333333333,0
12090,24,805.21,0
12091,27,985.5229629629629,1
12092,14,728.9514285714286,0
12093,32,830.4496875,0
12094,25,828.558,0
12095,24,824.3470833333334,0
12096,25,943.3367999999999,2
12097,26,949.1926923076923,2
12098,25,925.4952000000001,2
12099,27,873.5425925925927,2
12100,28,920.4825000000001,2
12101,33,992.2536363636364,1
12102,27,979.2777777777778,1
12103,25,855.4272,2
12104,15,623.6859999999999,0
12105,31,802.1606451612903,0
12106,32,1059.399375,1
12107,21,829.2452380952382,0
12108,20,807.6895000000001,0
12109,21,937.7280952380953,2
12110,20,955.5455,2
12111,28,898.0414285714286,2
12112,16,1077.259375,1
12113,19,816.748947368421,0
12114,21,914.4480952380952,2
12115,24,1075.9929166666668,1
12116,33,886.6527272727272,2
12117,25,801.466,0
12118,26,724.8484615384616,0
12119,27,867.6911111111111,2
12120,25,862.2855999999999,2
12121,23,749.2782608695653,0
12122,46,845.555652173913,0
12123,18,1124.9244444444444,1
12124,33,1188.2281818181818,1
12125,30,843.1816666666667,0
12126,23,837.2934782608696,0
12127,26,773.6484615384616,0
12128,29,852.6172413793104,2
12129,23,848.9156521739131,2
12130,27,1061.9825925925925,1
12131,24,954.9875000000001,2
12132,28,847.7539285714286,2
12133,26,916.1457692307692,2
12134,28,1021.8903571428572,1
12135,33,969.8360606060606,2
12136,28,1024.9946428571427,1
12137,27,968.8481481481482,2
12138,24,809.6774999999999,0
12139,27,924.9103703703704,2
12140,21,954.2471428571428,2
12141,24,849.8904166666666,2
12142,22,882.7113636363637,2
12143,26,909.0407692307692,2
12144,23,1050.9191304347826,1
12145,27,878.2981481481481,2
12146,30,798.8683333333333,0
12147,20,977.9870000000001,1
12148,21,1015.6161904761905,1
12149,23,866.4104347826086,2
12150,24,890.7166666666667,2
12151,23,991.8995652173912,1
12152,27,1090.8474074074074,1
12153,24,871.6262499999999,2
12154,34,795.5447058823529,0
12155,25,912.566,2
12156,28,821.9760714285715,0
12157,18,971.1105555555556,2
12158,28,942.0642857142857,2
12159,26,979.7711538461538,1
12160,22,765.9668181818182,0
12161,27,890.8518518518518,2
12162,25,871.8575999999999,2
12163,29,903.0427586206897,2
12164,25,904.8860000000001,2
12165,24,867.9525,2
12166,23,758.5878260869565,0
12167,28,872.9967857142857,2
12168,30,904.2376666666667,2
12169,20,986.4995000000001,1
12170,28,735.5132142857143,0
12171,29,910.1144827586206,2
12172,28,934.3028571428571,2
12173,19,902.08,2
12174,28,877.2492857142857,2
12175,23,754.2739130434783,0
12176,28,1021.2532142857143,1
12177,30,763.5490000000001,0
12178,25,672.4712,0
12179,27,836.4596296296296,0
12180,27,801.1055555555555,0
12181,25,898.5292,2
12182,25,811.9488,0
12183,27,913.7322222222223,2
12184,20,871.5775,2
12185,22,879.5881818181817,2
12186,27,1020.7037037037037,1
12187,20,860.8025,2
12188,21,891.0771428571428,2
12189,21,854.3714285714285,2
12190,35,808.3654285714287,0
12191,23,805.5760869565217,0
12192,36,737.6422222222222,0
12193,29,997.3086206896552,1
12194,23,1228.9678260869564,1
12195,27,882.8785185185186,2
12196,22,943.3554545454546,2
12197,26,952.6523076923077,2
12198,25,879.4344,2
12199,21,877.5657142857143,2
12200,20,1094.822,1
12201,34,938.09,2
12202,20,717.417,0
12203,37,893.9651351351351,2
12204,27,803.9674074074073,0
12205,36,874.7161111111111,2
12206,28,881.5067857142857,2
12207,29,857.668275862069,2
12208,25,888.6303999999999,2
12209,29,1135.1927586206896,1
12210,20,1076.2495,1
12211,36,828.0383333333334,0
12212,30,1112.7943333333335,1
12213,21,724.8038095238095,0
12214,27,884.6974074074075,2
12215,25,697.8168,0
12216,23,679.2204347826087,0
12217,25,885.2575999999999,2
12218,24,979.56625,1
12219,25,933.0427999999999,2
12220,29,909.6651724137931,2
12221,23,835.064347826087,0
12222,27,951.2096296296296,2
12223,20,896.5004999999999,2
12224,21,1102.1976190476191,1
12225,23,1006.8526086956522,1
12226,31,728.3890322580645,0
12227,27,890.6333333333333,2
12228,24,837.40625,0
12229,30,952.4913333333334,2
12230,24,647.8166666666667,0
12231,26,966.6380769230769,2
12232,22,866.6400000000001,2
12233,34,938.8373529411765,2
12234,30,881.26,2
12235,21,884.7085714285715,2
12236,24,932.1945833333334,2
12237,21,785.0395238095239,0
12238,27,866.171111111111,2
12239,23,846.2226086956522,2
12240,25,823.4648,0
12241,14,754.6114285714285,0
12242,23,857.0134782608696,2
12243,22,928.3754545454544,2
12244,28,989.1999999999999,1
12245,26,920.8434615384615,2
12246,35,943.3894285714285,2
12247,15,968.618,2
12248,20,911.275,2
12249,22,811.7409090909091,0
12250,24,796.0429166666667,0
12251,27,931.8333333333334,2
12252,23,785.9965217391303,0
12253,22,914.0427272727273,2
12254,30,940.3486666666666,2
12255,32,851.019375,2
12256,29,1102.2024137931035,1
12257,27,667.2744444444444,0
12258,27,982.1644444444444,1
12259,19,972.0294736842106,2
12260,25,900.3027999999999,2
12261,31,837.1393548387097,0
12262,24,1034.9275,1
12263,33,927.2481818181818,2
12264,26,984.7353846153845,1
12265,30,965.1413333333333,2
12266,23,1125.6678260869564,1
12267,19,1068.9321052631578,1
12268,29,778.023448275862,0
12269,24,957.63375,2
12270,26,719.2707692307692,0
12271,25,866.988,2
12272,25,849.7104,2
12273,34,905.4405882352941,2
12274,31,905.4241935483872,2
12275,36,912.8025,2
12276,19,1104.162105263158,1
12277,25,881.4488,2
12278,22,682.5113636363636,0
12279,24,900.1391666666667,2
12280,26,1010.4757692307692,1
12281,31,857.4187096774193,2
12282,26,771.5788461538461,0
12283,26,821.4161538461539,0
12284,24,778.3854166666666,0
12285,31,969.0667741935483,2
12286,28,805.6735714285714,0
12287,25,913.79,2
12288,20,863.5315,2
12289,17,750.6529411764706,0
12290,22,907.7295454545455,2
12291,20,783.483,0
12292,26,820.1753846153845,0
12293,23,1023.5334782608696,1
12294,22,861.7099999999999,2
12295,25,822.5468000000001,0
12296,23,785.9904347826086,0
12297,29,1079.3393103448275,1
12298,37,914.574054054054,2
12299,20,877.8115,2
12300,34,740.0929411764706,0
12301,25,936.4476,2
12302,24,1011.0295833333333,1
12303,21,948.6757142857142,2
12304,19,1075.8652631578946,1
12305,22,1075.2259090909092,1
12306,33,932.8406060606061,2
12307,22,888.9681818181817,2
12308,25,828.9676,0
12309,30,893.015,2
12310,32,896.9190625,2
12311,23,714.1504347826086,0
12312,28,835.0125,0
12313,22,840.3704545454547,0
12314,33,987.4742424242424,1
12315,19,832.0647368421053,0
12316,22,1022.8127272727273,1
12317,22,1035.0322727272726,1
12318,35,910.3565714285714,2
12319,21,833.8352380952381,0
12320,19,1002.7036842105263,1
12321,29,1009.5048275862068,1
12322,29,893.2072413793103,2
12323,29,957.5331034482758,2
12324,28,875.3735714285714,2
12325,24,912.3366666666667,2
12326,28,1158.3864285714285,1
12327,24,910.5366666666667,2
12328,32,688.3559375,0
12329,30,1000.6236666666666,1
12330,31,872.9706451612903,2
12331,37,976.8475675675676,1
12332,26,1085.1203846153846,1
12333,21,1115.7271428571428,1
12334,23,1003.9182608695652,1
12335,21,865.762380952381,2
12336,22,927.8809090909091,2
12337,33,924.9690909090909,2
12338,23,1061.8617391304347,1
12339,25,886.7904,2
12340,25,867.0695999999999,2
12341,24,1024.8716666666667,1
12342,21,1079.9319047619047,1
12343,29,974.1058620689655,1
12344,33,887.2063636363637,2
12345,34,910.9476470588236,2
12346,21,809.522380952381,0
12347,22,788.5063636363636,0
12348,31,936.8290322580646,2
12349,21,773.5166666666667,0
12350,21,863.0028571428572,2
12351,29,893.5662068965516,2
12352,20,899.4455,2
12353,24,968.3366666666667,2
12354,24,878.0320833333334,2
12355,28,895.4885714285714,2
12356,26,878.7,2
12357,20,1229.292,1
12358,26,1037.3384615384616,1
12359,26,671.3780769230768,0
12360,22,1025.370909090909,1
12361,30,818.2856666666667,0
12362,34,874.8879411764707,2
12363,24,874.5391666666668,2
12364,26,984.9576923076922,1
12365,33,1089.5639393939393,1
12366,29,989.7531034482759,1
12367,33,878.7242424242424,2
12368,18,901.7305555555555,2
12369,31,863.9474193548386,2
12370,27,1037.147777777778,1
12371,28,1033.0375,1
12372,27,896.8081481481481,2
12373,21,875.897619047619,2
12374,35,881.1139999999999,2
12375,15,755.106,0
12376,23,1152.0165217391304,1
12377,22,795.9004545454546,0
12378,28,792.8667857142857,0
12379,22,784.8604545454546,0
12380,20,748.5899999999999,0
12381,23,863.2078260869565,2
12382,28,835.1885714285714,0
12383,28,876.0985714285715,2
12384,19,871.3452631578948,2
12385,19,891.8968421052632,2
12386,26,1075.2430769230768,1
12387,27,965.1911111111111,2
12388,21,817.9366666666667,0
12389,12,901.73,2
12390,22,811.4931818181817,0
12391,20,1085.472,1
12392,22,1002.6881818181818,1
12393,33,827.9624242424242,0
12394,36,863.0269444444444,2
12395,19,996.0873684210526,1
12396,16,729.180625,0
12397,27,1001.2129629629629,1
12398,19,893.381052631579,2
12399,19,1018.1526315789474,1
12400,28,847.4414285714286,2
12401,26,934.2188461538461,2
12402,32,804.3090625,0
12403,32,936.875625,2
12404,21,886.9119047619048,2
12405,25,943.1103999999999,2
12406,26,758.3492307692309,0
12407,29,1037.4224137931035,1
12408,19,1058.7942105263157,1
12409,19,830.2868421052631,0
12410,23,757.4930434782609,0
12411,21,911.2966666666666,2
12412,17,885.5917647058823,2
12413,19,1161.4821052631578,1
12414,15,814.8253333333334,0
12415,20,1031.9095,1
12416,12,852.0883333333333,2
12417,21,1165.4704761904761,1
12418,26,1063.9523076923078,1
12419,26,957.05,2
12420,29,780.98,0
12421,20,927.027,2
12422,28,957.9657142857143,2
12423,26,830.6546153846155,0
12424,22,759.3022727272728,0
12425,27,1020.7048148148148,1
12426,30,885.1413333333333,2
12427,24,874.14125,2
12428,29,975.0200000000001,1
12429,21,959.7814285714286,2
12430,26,861.3665384615384,2
12431,16,772.4475,0
12432,36,931.7155555555556,2
12433,24,997.5829166666667,1
12434,18,852.3083333333333,2
12435,22,861.7572727272727,2
12436,22,946.414090909091,2
12437,25,1028.0328,1
12438,28,1006.0024999999999,1
12439,19,974.9936842105263,1
12440,29,927.8144827586207,2
12441,25,831.5708,0
12442,30,877.037,2
12443,24,1001.4433333333333,1
12444,20,913.24,2
12445,34,1010.8029411764707,1
12446,26,807.7446153846154,0
12447,33,951.609696969697,2
12448,31,1113.7677419354839,1
12449,24,851.3170833333334,2
12450,28,899.8924999999999,2
12451,26,926.7384615384616,2
12452,23,980.6373913043478,1
12453,23,968.1647826086956,2
12454,22,1088.030909090909,1
12455,29,933.0679310344829,2
12456,20,923.7965,2
12457,32,915.515625,2
12458,27,925.4837037037038,2
12459,34,823.740294117647,0
12460,21,844.7300000000001,0
12461,24,880.0300000000001,2
12462,22,989.6872727272727,1
12463,30,855.2450000000001,2
12464,26,767.9211538461539,0
12465,40,949.0865,2
12466,26,1044.9665384615384,1
12467,27,808.185925925926,0
12468,30,877.6306666666667,2
12469,25,1003.5068000000001,1
12470,30,952.2289999999999,2
12471,29,832.1020689655172,0
12472,15,982.3420000000001,1
12473,20,763.6285,0
12474,38,838.6713157894736,0
12475,28,851.3135714285714,2
12476,27,710.8544444444444,0
12477,27,1012.2685185185185,1
12478,32,985.4584375,1
12479,37,941.0940540540541,2
12480,26,1032.1996153846153,1
12481,35,983.1034285714286,1
12482,21,1004.1438095238095,1
12483,26,871.1115384615385,2
12484,26,789.0423076923076,0
12485,24,790.6766666666666,0
12486,31,893.0445161290323,2
12487,19,890.9973684210527,2
12488,27,808.7944444444445,0
12489,13,897.91,2
12490,31,804.9370967741935,0
12491,19,927.1068421052631,2
12492,22,940.215,2
12493,28,927.9775,2
12494,30,1100.9263333333333,1
12495,22,991.4240909090909,1
12496,28,982.9110714285714,1
12497,12,815.9058333333334,0
12498,19,1017.0389473684212,1
12499,21,893.6323809523809,2
12500,28,950.3653571428571,2
12501,30,760.703,0
12502,25,837.3867999999999,0
12503,17,919.7252941176471,2
12504,21,967.3385714285714,2
12505,30,787.5550000000001,0
12506,28,793.5978571428572,0
12507,34,911.429705882353,2
12508,34,715.1288235294118,0
12509,24,941.0704166666668,2
12510,25,844.3911999999999,0
12511,25,896.0136,2
12512,21,795.37,0
12513,26,860.4538461538461,2
12514,31,836.4938709677419,0
12515,19,918.8878947368421,2
12516,30,818.5740000000001,0
12517,21,1055.4361904761904,1
12518,27,838.0444444444445,0
12519,18,875.5300000000001,2
12520,18,1146.8983333333333,1
12521,15,805.8553333333333,0
12522,15,988.6733333333334,1
12523,24,992.0058333333333,1
12524,11,843.0272727272727,0
12525,24,957.1125000000001,2
12526,28,958.8517857142857,2
12527,31,811.9251612903225,0
12528,26,854.6015384615384,2
12529,29,841.9779310344828,0
12530,30,707.8343333333333,0
12531,27,843.807037037037,0
12532,31,1080.4325806451614,1
12533,27,937.3833333333333,2
12534,26,943.0723076923077,2
12535,22,952.9345454545455,2
12536,27,842.6807407407408,0
12537,27,973.7555555555556,1
12538,28,995.6374999999999,1
12539,34,841.2044117647059,0
12540,33,917.6581818181819,2
12541,25,934.8272000000001,2
12542,24,830.0404166666667,0
12543,26,938.2515384615385,2
12544,28,779.6949999999999,0
12545,29,961.7962068965518,2
12546,25,894.3588000000001,2
12547,29,873.916551724138,2
12548,20,940.842,2
12549,21,817.3038095238096,0
12550,27,905.1518518518518,2
12551,22,932.2368181818182,2
12552,20,991.4315,1
12553,22,941.3431818181817,2
12554,24,795.2841666666667,0
12555,29,967.3834482758621,2
12556,25,922.6228,2
12557,24,864.4608333333332,2
12558,33,845.3069696969698,0
12559,30,809.003,0
12560,28,778.5589285714286,0
12561,21,795.6647619047619,0
12562,25,894.9036,2
12563,32,820.455,0
12564,29,950.5089655172413,2
12565,35,849.138,2
12566,26,777.6773076923077,0
12567,23,936.22,2
12568,27,873.4844444444445,2
12569,29,954.9510344827587,2
12570,23,1166.9986956521739,1
12571,26,949.6403846153846,2
12572,17,883.0617647058823,2
12573,28,900.5935714285714,2
12574,25,934.2864,2
12575,23,884.1617391304349,2
12576,28,976.8335714285714,1
12577,24,948.9254166666666,2
12578,24,985.1025,1
12579,25,788.2503999999999,0
12580,24,901.9166666666666,2
12581,31,928.9116129032258,2
12582,20,898.6645000000001,2
12583,19,939.0847368421053,2
12584,27,849.7725925925926,2
12585,29,960.3841379310345,2
12586,13,1094.3723076923077,1
12587,30,904.458,2
12588,23,875.17,2
12589,21,975.3861904761904,1
12590,28,750.7142857142857,0
12591,26,1006.4346153846153,1
12592,21,1076.1676190476192,1
12593,33,961.4269696969696,2
12594,30,1027.9896666666666,1
12595,21,960.667619047619,2
12596,42,779.632380952381,0
12597,29,827.1696551724137,0
12598,27,958.1777777777778,2
12599,25,981.4975999999999,1
12600,20,934.5174999999999,2
12601,21,887.75,2
12602,28,985.9392857142857,1
12603,26,900.3861538461539,2
12604,24,1008.7104166666668,1
12605,25,899.7860000000001,2
12606,22,953.7136363636364,2
12607,31,874.6241935483871,2
12608,28,939.5500000000001,2
12609,22,906.7309090909092,2
12610,22,942.5849999999999,2
12611,23,874.3278260869565,2
12612,24,807.9770833333333,0
12613,35,1029.412,1
12614,26,861.1342307692308,2
12615,29,1008.3851724137932,1
12616,29,948.5127586206896,2
12617,29,931.2627586206896,2
12618,28,850.1621428571428,2
12619,28,710.0489285714285,0
12620,28,956.5267857142857,2
12621,25,799.5712,0
12622,31,865.6619354838709,2
12623,25,976.8232,1
12624,24,881.2125,2
12625,24,882.0591666666666,2
12626,27,1015.3451851851852,1
12627,32,744.944375,0
12628,22,868.4918181818182,2
12629,23,993.1630434782609,1
12630,33,961.7636363636364,2
12631,32,890.5859375,2
12632,13,1107.170769230769,1
12633,29,836.3562068965518,0
12634,29,877.4562068965517,2
12635,29,921.3796551724138,2
12636,20,1044.0045,1
12637,15,883.1166666666667,2
12638,19,1100.8026315789473,1
12639,26,925.6496153846153,2
12640,27,938.2440740740741,2
12641,23,946.1826086956522,2
12642,28,798.6885714285714,0
12643,31,826.7725806451613,0
12644,25,990.2264,1
12645,26,828.2842307692307,0
12646,28,934.4732142857143,2
12647,23,902.1030434782608,2
12648,25,950.8928,2
12649,39,950.5464102564102,2
12650,30,1006.9223333333334,1
12651,30,945.607,2
12652,19,743.0147368421052,0
12653,33,1003.8630303030304,1
12654,18,1142.2305555555556,1
12655,31,887.544193548387,2
12656,25,938.5068000000001,2
12657,28,954.7046428571429,2
12658,21,918.0428571428572,2
12659,25,973.3552000000001,1
12660,37,864.7621621621622,2
12661,21,985.4852380952381,1
12662,31,997.1303225806452,1
12663,23,887.0208695652174,2
12664,27,891.3133333333333,2
12665,26,865.6153846153846,2
12666,26,807.59,0
12667,16,765.073125,0
12668,32,634.86,0
12669,35,980.288,1
12670,28,673.2517857142857,0
12671,20,839.9770000000001,0
12672,32,966.7896875,2
12673,22,766.975,0
12674,20,717.948,0
12675,30,960.975,2
12676,23,944.6704347826088,2
12677,21,803.8619047619047,0
12678,26,935.4284615384615,2
12679,22,906.5704545454545,2
12680,20,901.6184999999999,2
12681,24,1095.5249999999999,1
12682,25,992.1160000000001,1
12683,17,733.65,0
12684,33,782.7339393939394,0
12685,19,898.67,2
12686,21,910.5704761904761,2
12687,25,847.488,2
12688,23,924.1199999999999,2
12689,29,644.0013793103449,0
12690,18,1028.2822222222223,1
12691,25,743.4852000000001,0
12692,25,968.0352,2
12693,28,918.7524999999999,2
12694,27,840.2011111111111,0
12695,19,1001.7036842105263,1
12696,32,797.8028125,0
12697,26,1036.4238461538462,1
12698,39,863.5217948717948,2
12699,22,835.1486363636363,0
12700,28,882.7589285714286,2
12701,34,944.5644117647058,2
12702,25,856.6188000000001,2
12703,26,747.115,0
12704,25,850.1655999999999,2
12705,30,923.795,2
12706,24,785.6616666666667,0
12707,22,937.5977272727273,2
12708,27,988.7388888888889,1
12709,22,1092.405,1
12710,27,950.6425925925926,2
12711,31,912.036129032258,2
12712,27,858.2477777777777,2
12713,23,989.7682608695651,1
12714,29,1015.0351724137931,1
12715,30,811.833,0
12716,30,902.9073333333333,2
12717,25,1065.8464,1
12718,35,820.1085714285714,0
12719,25,883.44,2
12720,28,940.2739285714287,2
12721,35,939.6882857142858,2
12722,31,1097.6174193548386,1
12723,30,817.8083333333333,0
12724,31,892.86,2
12725,21,862.7376190476191,2
12726,23,976.0708695652174,1
12727,29,960.4796551724138,2
12728,27,983.5007407407408,1
12729,23,1010.1369565217392,1
12730,29,1040.5524137931034,1
12731,24,977.5866666666667,1
12732,19,924.448947368421,2
12733,15,1079.594,1
12734,26,688.743076923077,0
12735,25,1072.6476,1
12736,26,1050.7034615384616,1
12737,30,877.624,2
12738,28,838.6678571428572,0
12739,21,945.5380952380953,2
12740,22,1064.9409090909091,1
12741,19,813.2231578947368,0
12742,25,696.2288000000001,0
12743,29,801.6189655172413,0
12744,21,923.6580952380953,2
12745,26,943.1326923076923,2
12746,24,862.0191666666666,2
12747,28,874.1564285714286,2
12748,21,795.8771428571428,0
12749,31,913.5629032258065,2
12750,29,877.0162068965518,2
12751,34,867.0738235294117,2
12752,17,942.159411764706,2
12753,33,881.8624242424243,2
12754,25,830.2264,0
12755,27,807.8185185185184,0
12756,22,940.25,2
12757,25,971.3116,2
12758,21,853.5033333333333,2
12759,27,927.4018518518518,2
12760,18,908.6927777777778,2
12761,21,890.6123809523809,2
12762,26,866.6996153846153,2
12763,20,923.6805,2
12764,32,982.1509374999999,1
12765,11,962.7327272727272,2
12766,25,960.928,2
12767,13,868.8661538461539,2
12768,29,819.4358620689655,0
12769,26,908.8815384615385,2
12770,23,902.0604347826087,2
12771,31,948.5532258064517,2
12772,26,909.2596153846154,2
12773,20,878.066,2
12774,22,840.07,0
12775,24,981.9675000000001,1
12776,24,1063.7920833333333,1
12777,26,975.4546153846154,1
12778,26,931.8753846153845,2
12779,25,999.6676,1
12780,23,939.6926086956522,2
12781,20,1010.3565000000001,1
12782,26,990.2442307692307,1
12783,22,762.03,0
12784,42,842.3871428571429,0
12785,28,909.1992857142857,2
12786,23,860.4630434782609,2
12787,19,790.5405263157895,0
12788,28,859.842857142857,2
12789,19,818.0526315789474,0
12790,22,1145.6304545454545,1
12791,24,1059.9133333333334,1
12792,25,957.4892,2
12793,25,797.1812,0
12794,23,744.055652173913,0
12795,19,1075.8873684210528,1
12796,23,965.4160869565218,2
12797,29,964.8675862068966,2
12798,26,782.373076923077,0
12799,21,902.7880952380953,2
12800,22,1022.6536363636365,1
12801,27,912.2674074074074,2
12802,25,799.1923999999999,0
12803,27,918.9281481481482,2
12804,31,1016.5177419354839,1
12805,28,947.4867857142857,2
12806,27,839.1696296296296,0
12807,20,991.481,1
12808,13,1040.496153846154,1
12809,22,952.6445454545454,2
12810,38,914.1471052631578,2
12811,31,839.1667741935485,0
12812,22,984.56,1
12813,20,791.8320000000001,0
12814,16,877.651875,2
12815,22,863.2363636363636,2
12816,34,809.4038235294117,0
12817,15,1013.7766666666666,1
12818,29,845.1041379310345,0
12819,13,982.2192307692308,1
12820,23,886.9969565217391,2
12821,23,1003.908695652174,1
12822,24,905.2004166666667,2
12823,31,915.3503225806452,2
12824,17,912.0705882352942,2
12825,25,886.4396,2
12826,30,945.0163333333333,2
12827,21,742.1742857142857,0
12828,33,833.3533333333334,0
12829,23,975.8278260869565,1
12830,25,875.148,2
12831,22,1060.5290909090909,1
12832,31,887.417741935484,2
12833,37,874.5154054054054,2
12834,25,885.0692,2
12835,30,977.188,1
12836,27,991.7114814814814,1
12837,28,991.9282142857144,1
12838,27,908.2796296296297,2
12839,28,963.1210714285714,2
12840,27,906.8033333333333,2
12841,25,808.3156,0
12842,30,874.0986666666666,2
12843,29,918.931724137931,2
12844,32,957.449375,2
12845,20,894.2045,2
12846,30,950.1830000000001,2
12847,20,807.211,0
12848,24,906.3925,2
12849,22,813.9681818181817,0
12850,26,658.2211538461538,0
12851,35,869.702,2
12852,26,1034.5123076923078,1
12853,28,674.9253571428571,0
12854,30,859.7173333333334,2
12855,31,900.3835483870968,2
12856,30,923.6493333333333,2
12857,37,985.7662162162162,1
12858,25,802.5692,0
12859,21,899.9042857142856,2
12860,25,850.6411999999999,2
12861,19,1030.7873684210526,1
12862,34,938.8752941176472,2
12863,28,805.5967857142857,0
12864,25,818.4104,0
12865,24,1028.3083333333334,1
12866,26,736.5588461538462,0
12867,22,757.5713636363636,0
12868,37,1075.4518918918918,1
12869,30,892.4736666666666,2
12870,22,606.375,0
12871,21,764.7390476190476,0
12872,33,893.4221212121212,2
12873,27,1195.9822222222222,1
12874,25,862.5160000000001,2
12875,20,1085.78,1
12876,26,850.9526923076924,2
12877,24,912.875,2
12878,23,780.1430434782609,0
12879,28,739.9957142857144,0
12880,37,841.2118918918919,0
12881,33,1059.152424242424,1
12882,21,710.0914285714285,0
12883,26,821.1026923076922,0
12884,27,800.7485185185185,0
12885,19,1060.5568421052633,1
12886,26,1105.1142307692307,1
12887,27,869.7340740740741,2
12888,22,932.1736363636363,2
12889,34,938.0894117647059,2
12890,20,851.805,2
12891,22,980.5618181818182,1
12892,28,906.0803571428571,2
12893,39,986.7458974358975,1
12894,30,1135.8576666666668,1
12895,22,966.4527272727272,2
12896,22,973.2813636363636,1
12897,31,885.2674193548387,2
12898,25,880.6347999999999,2
12899,24,885.9920833333334,2
12900,17,1006.5941176470587,1
12901,29,766.3396551724137,0
12902,24,790.2716666666666,0
12903,21,855.0047619047618,2
12904,32,940.3946875,2
12905,30,900.7276666666668,2
12906,25,784.888,0
12907,26,964.8957692307692,2
12908,17,724.9905882352941,0
12909,28,896.1307142857142,2
12910,27,1001.3351851851852,1
12911,22,869.9109090909092,2
12912,25,994.184,1
12913,17,821.1276470588235,0
12914,33,791.7245454545455,0
12915,22,930.7786363636365,2
12916,25,1082.5584,1
12917,28,1052.7257142857143,1
12918,29,927.0641379310345,2
12919,24,890.47125,2
12920,23,977.2621739130434,1
12921,31,869.988064516129,2
12922,20,784.759,0
12923,16,753.32875,0
12924,33,710.4848484848485,0
12925,33,989.5363636363636,1
12926,27,814.33,0
12927,22,1165.0613636363635,1
12928,29,802.1144827586206,0
12929,28,850.8225,2
12930,24,779.66375,0
12931,32,900.6984375,2
12932,20,814.0074999999999,0
12933,25,1036.4608,1
12934,28,1015.3053571428571,1
12935,26,912.1157692307693,2
12936,27,1016.8285185185185,1
12937,26,920.786923076923,2
12938,31,1006.3403225806452,1
12939,34,795.0508823529411,0
12940,32,817.9128125,0
12941,23,1115.2404347826086,1
12942,22,1285.2663636363636,1
12943,24,864.7354166666668,2
12944,30,840.2556666666667,0
12945,25,932.56,2
12946,32,870.5103125,2
12947,30,950.2286666666666,2
12948,17,950.3417647058823,2
12949,23,842.9230434782609,0
12950,20,1044.8600000000001,1
12951,29,976.9775862068966,1
12952,25,905.0612,2
12953,23,886.0860869565217,2
12954,27,898.2718518518518,2
12955,25,903.5311999999999,2
12956,28,1024.2282142857143,1
12957,19,999.4494736842106,1
12958,24,905.5908333333333,2
12959,25,981.1967999999999,1
12960,21,1123.742857142857,1
12961,20,860.0875,2
12962,30,848.0313333333332,2
12963,35,961.2602857142857,2
12964,24,987.7408333333333,1
12965,20,1015.7395,1
12966,25,854.5988000000001,2
12967,25,896.9064,2
12968,28,899.8992857142857,2
12969,17,832.7417647058824,0
12970,22,1141.2327272727273,1
12971,22,1186.4109090909092,1
12972,27,888.6766666666667,2
12973,22,1195.5059090909092,1
12974,29,923.2617241379311,2
12975,24,817.8833333333333,0
12976,24,1011.4829166666667,1
12977,18,994.0044444444443,1
12978,26,920.8038461538462,2
12979,30,878.9993333333333,2
12980,24,951.9704166666667,2
12981,28,700.1389285714286,0
12982,28,849.29,2
12983,29,738.0424137931034,0
12984,27,1035.5503703703705,1
12985,22,1035.5540909090907,1
12986,29,1079.8206896551724,1
12987,20,1012.8770000000001,1
12988,29,892.4831034482758,2
12989,30,828.264,0
12990,20,784.3855,0
12991,20,833.1299999999999,0
12992,34,959.6917647058824,2
12993,30,867.0033333333333,2
12994,29,879.5162068965518,2
12995,23,984.2630434782608,1
12996,27,802.9633333333333,0
12997,29,807.9844827586206,0
12998,23,961.5830434782608,2
12999,30,817.4783333333332,0
13000,24,963.15,2
13001,20,839.883,0
13002,19,1053.8500000000001,1
13003,21,885.9742857142857,2
13004,30,891.347,2
13005,31,976.5858064516129,1
13006,25,931.2796,2
13007,26,948.4711538461538,2
13008,29,815.9882758620689,0
13009,27,914.2640740740741,2
13010,24,835.6529166666668,0
13011,27,1056.838888888889,1
13012,23,870.5121739130434,2
13013,25,1020.4695999999999,1
13014,24,994.3783333333332,1
13015,30,846.118,0
13016,27,768.955925925926,0
13017,28,846.2735714285715,2
13018,26,867.8357692307692,2
13019,36,806.8627777777779,0
13020,28,821.2096428571429,0
13021,23,1052.634347826087,1
13022,24,893.735,2
13023,21,852.3190476190476,2
13024,26,803.4361538461538,0
13025,18,831.1072222222223,0
13026,18,759.9683333333334,0
13027,10,942.058,2
13028,25,968.0092,2
13029,21,916.104761904762,2
13030,26,1031.9565384615385,1
13031,22,1177.550909090909,1
13032,32,1011.2734375,1
13033,33,851.0287878787879,2
13034,29,1088.749655172414,1
13035,30,610.571,0
